0, 6687, 6309.015, 5781
1, 6751, 6139.145, 5781
2, 6654, 6024.715, 5626
3, 6450, 5897.395, 5553
4, 6192, 5796.375, 5544
5, 6155, 5726.32, 5450
6, 6039, 5656.295, 5414
7, 6064, 5579.84, 5351
8, 6073, 5491.34, 5277
9, 5873, 5422.025, 5263
10, 5558, 5330.9, 5174
11, 5473, 5273.735, 5094
12, 5484, 5231.315, 5065
13, 5317, 5168, 5017
14, 5298, 5110.505, 4960
15, 5261, 5069.365, 4947
16, 5369, 5029.815, 4908
17, 5193, 4988.97, 4830
18, 5169, 4953.835, 4795
19, 5222, 4905.995, 4755
20, 5082, 4860.295, 4681
21, 5059, 4813.19, 4645
22, 5061, 4779.775, 4619
23, 4951, 4723.685, 4586
24, 4925, 4681.73, 4563
25, 4958, 4650.04, 4534
26, 4806, 4607.645, 4479
27, 4767, 4579.37, 4446
28, 4742, 4543.295, 4429
29, 4671, 4514.77, 4412
30, 4708, 4487.96, 4371
31, 4612, 4458.675, 4303
32, 4639, 4426.635, 4294
33, 4597, 4389.64, 4225
34, 4561, 4357.575, 4193
35, 4520, 4321.725, 4172
36, 4472, 4277.71, 4132
37, 4516, 4255.37, 4100
38, 4406, 4217.3, 4060
39, 4430, 4170.72, 4038
40, 4318, 4115.23, 3946
41, 4307, 4080.4, 3946
42, 4210, 4046.045, 3929
43, 4272, 4015.525, 3929
44, 4154, 3982.275, 3925
45, 4183, 3971.125, 3915
46, 4146, 3974.015, 3897
47, 4133, 3962.91, 3875
48, 4222, 3947.655, 3829
49, 4098, 3928.375, 3799
50, 4094, 3897.945, 3785
51, 4145, 3865.095, 3766
52, 3999, 3830.57, 3724
53, 4001, 3811.25, 3697
54, 3984, 3787.63, 3689
55, 3933, 3753.425, 3689
56, 3917, 3740.625, 3659
57, 3908, 3730.575, 3648
58, 3911, 3714.895, 3620
59, 3915, 3689.645, 3602
60, 3808, 3662.415, 3589
61, 3867, 3653.75, 3575
62, 3868, 3638.78, 3565
63, 3816, 3626.26, 3552
64, 3772, 3617.32, 3529
65, 3903, 3607.145, 3510
66, 3781, 3589.475, 3472
67, 3794, 3562.74, 3455
68, 3759, 3544.115, 3449
69, 3729, 3512.92, 3411
70, 3754, 3495.85, 3411
71, 3787, 3489.245, 3368
72, 3741, 3465.225, 3368
73, 3635, 3457.435, 3343
74, 3635, 3442.14, 3343
75, 3635, 3421.04, 3343
76, 3606, 3398.005, 3333
77, 3538, 3384.24, 3321
78, 3576, 3369.135, 3318
79, 3599, 3383.765, 3297
80, 3577, 3370.67, 3291
81, 3586, 3359.875, 3256
82, 3633, 3353.565, 3256
83, 3640, 3347.575, 3256
84, 3524, 3327.905, 3237
85, 3542, 3300.655, 3224
86, 3429, 3284.49, 3220
87, 3507, 3284.39, 3213
88, 3467, 3285.52, 3210
89, 3450, 3259.075, 3197
90, 3444, 3251.36, 3197
91, 3420, 3246.83, 3194
92, 3481, 3245.94, 3182
93, 3412, 3230.275, 3182
94, 3494, 3230.745, 3176
95, 3375, 3219.985, 3161
96, 3414, 3221.815, 3156
97, 3430, 3219.685, 3153
98, 3423, 3206.72, 3143
99, 3418, 3191.035, 3143
100, 3467, 3199.19, 3135
101, 3370, 3189.295, 3126
102, 3366, 3184.155, 3124
103, 3392, 3171.52, 3115
104, 3405, 3165.855, 3105
105, 3324, 3157.705, 3096
106, 3396, 3149.34, 3092
107, 3331, 3149.685, 3083
108, 3443, 3152.68, 3070
109, 3321, 3139.965, 3066
110, 3308, 3125.67, 3066
111, 3312, 3123.97, 3054
112, 3330, 3115.85, 3054
113, 3275, 3101.125, 3042
114, 3254, 3101.285, 3042
115, 3323, 3101.81, 3036
116, 3270, 3096.045, 3006
117, 3290, 3093.025, 2988
118, 3307, 3069.845, 2985
119, 3252, 3057.325, 2984
120, 3177, 3028.67, 2978
121, 3250, 3026.905, 2968
122, 3284, 3026.56, 2964
123, 3188, 3019.81, 2948
124, 3265, 3004.845, 2944
125, 3165, 3003.005, 2939
126, 3148, 2986.445, 2924
127, 3194, 2973.12, 2921
128, 3162, 2972.565, 2909
129, 3193, 2962.335, 2909
130, 3112, 2952.365, 2909
131, 3120, 2949.78, 2900
132, 3092, 2949.13, 2891
133, 3142, 2951.455, 2891
134, 3204, 2944.565, 2879
135, 3169, 2942.79, 2879
136, 3158, 2933.42, 2871
137, 3096, 2919.145, 2871
138, 3051, 2905.255, 2865
139, 3073, 2899.9, 2865
140, 3076, 2905.425, 2855
141, 3085, 2903.165, 2851
142, 3088, 2893.78, 2842
143, 3111, 2901.24, 2822
144, 3138, 2893.5, 2822
145, 3101, 2874.875, 2813
146, 3099, 2862.05, 2813
147, 3045, 2861.335, 2812
148, 3077, 2869.035, 2807
149, 3071, 2855.275, 2807
150, 3041, 2854.505, 2802
151, 3064, 2841.46, 2793
152, 3038, 2842.43, 2793
153, 3047, 2844.205, 2793
154, 3020, 2845.02, 2785
155, 3064, 2843.47, 2784
156, 3072, 2830.375, 2782
157, 3038, 2831.5, 2773
158, 3057, 2838.715, 2773
159, 3055, 2837.075, 2766
160, 3025, 2826.225, 2765
161, 3122, 2828.57, 2763
162, 3058, 2834.33, 2756
163, 3042, 2823.975, 2749
164, 3098, 2823.475, 2749
165, 3022, 2819.48, 2736
166, 3016, 2804.36, 2730
167, 2992, 2794.365, 2730
168, 2968, 2787.27, 2729
169, 2954, 2785.095, 2719
170, 2978, 2766.18, 2716
171, 2966, 2775.555, 2711
172, 2963, 2766.145, 2705
173, 3060, 2760.645, 2705
174, 2989, 2766.1, 2697
175, 2959, 2755.61, 2697
176, 2990, 2750.095, 2687
177, 3006, 2770.095, 2687
178, 2983, 2770.17, 2684
179, 2979, 2754.055, 2684
180, 2920, 2739.435, 2679
181, 2894, 2726.955, 2669
182, 2948, 2732.19, 2667
183, 2949, 2730.355, 2650
184, 2935, 2718.765, 2650
185, 2916, 2710.72, 2649
186, 2860, 2711.15, 2640
187, 2898, 2710.91, 2638
188, 2894, 2697.72, 2605
189, 2952, 2700.025, 2605
190, 2993, 2678.62, 2599
191, 2887, 2661.315, 2599
192, 2832, 2638.67, 2594
193, 2845, 2644.53, 2592
194, 2829, 2649.875, 2585
195, 2861, 2658.63, 2581
196, 2913, 2645.245, 2574
197, 2846, 2632.285, 2570
198, 2834, 2619.67, 2569
199, 2841, 2616.645, 2569
200, 2786, 2603.39, 2567
201, 2786, 2602.36, 2561
202, 2812, 2599.855, 2560
203, 2765, 2608.16, 2559
204, 2772, 2596.11, 2558
205, 2832, 2586.975, 2544
206, 2770, 2589.21, 2544
207, 2795, 2598.435, 2534
208, 2854, 2594.03, 2534
209, 2785, 2574.75, 2532
210, 2762, 2565.41, 2524
211, 2819, 2577.33, 2524
212, 2800, 2580.53, 2523
213, 2769, 2576.31, 2522
214, 2811, 2577.94, 2514
215, 2771, 2576.04, 2513
216, 2825, 2570.34, 2513
217, 2779, 2567.85, 2496
218, 2802, 2563.725, 2481
219, 2856, 2569.98, 2481
220, 2836, 2564.37, 2481
221, 2759, 2560.64, 2481
222, 2733, 2539.075, 2481
223, 2853, 2549.425, 2481
224, 2738, 2547.395, 2481
225, 2738, 2530.445, 2481
226, 2712, 2522.92, 2475
227, 2749, 2525.52, 2475
228, 2740, 2534.93, 2474
229, 2772, 2539, 2474
230, 2686, 2521.65, 2470
231, 2709, 2505.54, 2460
232, 2784, 2518.04, 2460
233, 2692, 2515.15, 2455
234, 2719, 2517.315, 2441
235, 2705, 2506.89, 2441
236, 2743, 2495.71, 2441
237, 2719, 2505.16, 2434
238, 2685, 2491.64, 2427
239, 2688, 2482.605, 2427
240, 2680, 2484.59, 2419
241, 2693, 2468.43, 2414
242, 2654, 2455.31, 2408
243, 2650, 2452.3, 2408
244, 2632, 2452.01, 2408
245, 2661, 2445.09, 2402
246, 2595, 2444.125, 2402
247, 2680, 2448.095, 2392
248, 2622, 2442.7, 2392
249, 2645, 2432.32, 2389
250, 2619, 2435.275, 2384
251, 2695, 2428.43, 2384
252, 2598, 2426.665, 2380
253, 2675, 2423.725, 2373
254, 2592, 2428.115, 2370
255, 2686, 2418.14, 2370
256, 2653, 2413.55, 2367
257, 2613, 2416.55, 2367
258, 2617, 2412.145, 2367
259, 2697, 2411.92, 2365
260, 2606, 2401.95, 2365
261, 2627, 2413.79, 2361
262, 2628, 2411.175, 2359
263, 2632, 2416.27, 2359
264, 2639, 2416.445, 2356
265, 2645, 2410.735, 2356
266, 2683, 2415.955, 2352
267, 2670, 2417.185, 2350
268, 2574, 2395.915, 2350
269, 2609, 2406.77, 2348
270, 2593, 2400.205, 2346
271, 2605, 2395.565, 2343
272, 2654, 2393.065, 2341
273, 2573, 2385.62, 2339
274, 2591, 2388.74, 2339
275, 2549, 2373.175, 2328
276, 2611, 2381.775, 2326
277, 2601, 2379.735, 2326
278, 2554, 2375.73, 2320
279, 2559, 2364.565, 2320
280, 2542, 2363.5, 2308
