0, 3004, 2662.35, 2405
1, 2953, 2543.9, 2340
2, 2836, 2493.73, 2166
3, 2789, 2439.71, 2161
4, 2710, 2387.56, 2121
5, 2654, 2277.91, 2121
6, 2507, 2203.27, 2018
7, 2370, 2151.13, 1984
8, 2363, 2117.22, 1972
9, 2253, 2056.56, 1945
10, 2291, 2048.58, 1924
11, 2299, 1992.63, 1837
12, 2176, 1951.68, 1812
13, 2162, 1903.75, 1799
14, 2096, 1887.43, 1766
15, 2058, 1862.68, 1766
16, 2142, 1848.66, 1707
17, 2080, 1798.47, 1707
18, 2119, 1774.19, 1684
19, 1878, 1724.28, 1676
20, 1908, 1725.75, 1670
21, 1910, 1707.02, 1621
22, 1784, 1680.11, 1609
23, 1778, 1657.04, 1607
24, 1885, 1642.43, 1575
25, 1759, 1621.48, 1575
26, 1768, 1608.63, 1575
27, 1734, 1588.15, 1541
28, 1677, 1580.51, 1541
29, 1702, 1569.22, 1537
30, 1678, 1546.98, 1533
31, 1620, 1541.42, 1533
32, 1676, 1538.81, 1527
33, 1700, 1542, 1527
34, 1593, 1535.02, 1514
35, 1589, 1529.3, 1514
36, 1703, 1524.89, 1514
37, 1535, 1516.03, 1514
38, 1514, 1514, 1514
39, 1764, 1516.88, 1514
40, 1595, 1514.81, 1514
41, 1645, 1515.31, 1514
42, 1534, 1514.2, 1514
43, 1514, 1514, 1514
44, 1622, 1515.08, 1514
45, 1514, 1514, 1514
46, 1558, 1514.44, 1514
47, 1514, 1514, 1514
48, 1705, 1515.66, 1489
49, 1566, 1513.52, 1489
50, 1630, 1516.43, 1489
51, 1746, 1508.87, 1478
52, 1567, 1490.38, 1478
53, 1634, 1495.41, 1478
54, 1645, 1503.29, 1477
55, 1627, 1496.09, 1477
56, 1712, 1493.79, 1477
57, 1597, 1486.39, 1477
58, 1616, 1488.87, 1477
59, 1634, 1487.14, 1477
60, 1601, 1478.25, 1477
61, 1516, 1477.39, 1477
62, 1621, 1479.01, 1477
63, 1516, 1477.7, 1477
64, 1477, 1477, 1477
65, 1636, 1478.59, 1477
66, 1486, 1477.09, 1477
67, 1627, 1478.5, 1477
68, 1602, 1478.25, 1477
69, 1480, 1477.03, 1477
70, 1477, 1477, 1477
71, 1477, 1477, 1477
72, 1477, 1477, 1477
73, 1477, 1477, 1477
74, 1585, 1478.48, 1477
75, 1493, 1477.16, 1477
76, 1477, 1477, 1477
77, 1477, 1477, 1477
78, 1525, 1477.41, 1470
79, 1623, 1481.08, 1463
80, 1612, 1486.37, 1463
81, 1639, 1487.77, 1451
82, 1606, 1474.49, 1451
83, 1668, 1470.3, 1451
84, 1660, 1462.05, 1443
85, 1451, 1450.59, 1428
86, 1599, 1456.03, 1428
87, 1564, 1461.88, 1404
88, 1571, 1462.59, 1404
89, 1604, 1447.86, 1404
90, 1572, 1436.53, 1391
91, 1662, 1421.19, 1388
92, 1515, 1404.67, 1388
93, 1536, 1405.91, 1379
94, 1547, 1410.13, 1378
95, 1521, 1394.82, 1342
96, 1522, 1394.56, 1342
97, 1523, 1388.79, 1342
98, 1521, 1376.45, 1340
99, 1480, 1377.7, 1339
