0, 2356, 2105.21, 1925
1, 2122, 1991.65, 1870
2, 2058, 1929.16, 1870
3, 2019, 1908.21, 1870
4, 2001, 1880.31, 1832
5, 1965, 1868.52, 1787
6, 2066, 1852.18, 1787
7, 1935, 1825.43, 1787
8, 1926, 1799.94, 1781
9, 1981, 1790.68, 1755
10, 1980, 1790.95, 1749
11, 1846, 1772.55, 1741
12, 1906, 1759.08, 1689
13, 1938, 1756.64, 1689
14, 1800, 1739.91, 1689
15, 1812, 1727.19, 1689
16, 1827, 1704.61, 1637
17, 1786, 1684.65, 1637
18, 1804, 1666.39, 1637
19, 1781, 1650.15, 1630
20, 1732, 1639.14, 1581
21, 1803, 1637.77, 1581
22, 1759, 1624.82, 1531
23, 1756, 1606.82, 1531
24, 1750, 1574.73, 1474
25, 1686, 1539.53, 1474
26, 1629, 1516.96, 1474
27, 1726, 1498.24, 1474
28, 1680, 1481.51, 1457
29, 1586, 1477.33, 1457
30, 1590, 1474.46, 1457
31, 1634, 1465.79, 1448
32, 1643, 1463.93, 1444
33, 1601, 1457.21, 1444
34, 1593, 1454.17, 1444
35, 1665, 1458.78, 1444
36, 1651, 1451.67, 1444
37, 1636, 1452.92, 1444
38, 1676, 1449.68, 1444
39, 1709, 1449.35, 1444
40, 1703, 1449, 1424
41, 1528, 1444.01, 1417
42, 1617, 1442.96, 1417
43, 1576, 1432.33, 1417
44, 1543, 1423.92, 1417
45, 1622, 1426.66, 1387
46, 1608, 1421.92, 1387
47, 1705, 1412.72, 1387
48, 1685, 1396.73, 1352
49, 1652, 1391.69, 1352
50, 1570, 1378.48, 1352
51, 1642, 1369.89, 1352
52, 1587, 1359.19, 1352
53, 1530, 1359.62, 1335
54, 1539, 1357.4, 1333
55, 1557, 1353.24, 1333
56, 1543, 1344.3, 1333
57, 1566, 1353.58, 1330
58, 1618, 1346.9, 1305
59, 1547, 1340.32, 1305
60, 1536, 1328.67, 1293
61, 1475, 1310.83, 1293
62, 1503, 1310.63, 1293
63, 1467, 1307.48, 1293
64, 1578, 1303.41, 1293
65, 1435, 1297.33, 1293
66, 1568, 1299.13, 1293
67, 1480, 1299.49, 1238
68, 1437, 1295.59, 1238
69, 1556, 1283.62, 1238
70, 1526, 1255.64, 1238
71, 1496, 1253.64, 1238
72, 1459, 1249.71, 1238
