0, 6591, 6209.05, 5856
1, 6368, 5954.29, 5773
2, 6216, 5860.37, 5594
3, 6206, 5756.115, 5505
4, 5929, 5613.16, 5339
5, 6086, 5526.81, 5278
6, 5655, 5408.815, 5228
7, 5498, 5311.47, 5112
8, 5531, 5251.745, 4896
9, 5409, 5144.09, 4817
10, 5175, 4951.6, 4788
11, 5041, 4862.45, 4756
12, 5030, 4808.645, 4701
13, 5076, 4775.17, 4679
14, 4899, 4725.815, 4641
15, 4900, 4708.545, 4609
16, 4963, 4676.54, 4575
17, 4798, 4628.515, 4524
18, 4783, 4584.415, 4428
19, 4701, 4542.38, 4399
20, 4695, 4493.605, 4359
21, 4610, 4444.265, 4346
22, 4600, 4410.81, 4328
23, 4578, 4378.035, 4281
24, 4501, 4353.57, 4253
25, 4473, 4318.325, 4227
26, 4497, 4296.48, 4170
27, 4513, 4258.92, 4143
28, 4442, 4201.35, 4124
29, 4342, 4173.405, 4095
30, 4351, 4161.09, 4053
31, 4365, 4146.98, 4018
32, 4297, 4103.005, 4015
33, 4220, 4064.94, 4007
34, 4234, 4056.845, 3977
35, 4283, 4059.47, 3965
36, 4246, 4038.34, 3960
37, 4289, 4018.625, 3919
38, 4188, 4011.57, 3908
39, 4179, 3991.795, 3891
40, 4175, 3961.13, 3839
41, 4187, 3941.655, 3828
42, 4147, 3901.495, 3810
43, 4002, 3851.45, 3788
44, 4036, 3852.325, 3778
45, 4025, 3840.825, 3748
46, 3963, 3809.745, 3733
47, 3995, 3797.99, 3712
48, 4013, 3782.685, 3690
49, 3909, 3753.91, 3690
50, 3911, 3737.315, 3690
51, 3894, 3726.54, 3654
52, 3897, 3731.535, 3625
53, 3875, 3699.205, 3584
54, 3800, 3665.66, 3559
55, 3908, 3642.485, 3531
56, 3819, 3606.355, 3523
57, 3837, 3586.45, 3483
58, 3788, 3555.385, 3476
59, 3687, 3522.94, 3464
60, 3793, 3509.5, 3445
61, 3732, 3495.425, 3434
62, 3655, 3478.66, 3430
63, 3631, 3469.82, 3411
64, 3610, 3455.64, 3384
65, 3631, 3445.86, 3361
66, 3593, 3427.58, 3337
67, 3548, 3405, 3333
68, 3589, 3394.48, 3331
69, 3578, 3382.56, 3331
70, 3554, 3389.535, 3328
71, 3592, 3382.955, 3317
72, 3589, 3379.52, 3273
73, 3615, 3360.22, 3273
74, 3574, 3338.495, 3261
75, 3518, 3304.875, 3258
76, 3502, 3295.23, 3248
77, 3503, 3289.62, 3239
78, 3442, 3291.03, 3221
79, 3473, 3269.685, 3221
80, 3508, 3263.79, 3215
81, 3417, 3249.56, 3212
82, 3432, 3250.745, 3198
83, 3436, 3263.08, 3195
84, 3469, 3255.565, 3177
85, 3473, 3247.4, 3171
86, 3451, 3238.98, 3159
87, 3428, 3221.625, 3150
88, 3417, 3206.635, 3122
89, 3379, 3192.515, 3122
90, 3399, 3171.225, 3090
91, 3359, 3153.295, 3083
92, 3308, 3133.025, 3063
93, 3300, 3121.415, 3059
94, 3250, 3096.455, 3043
95, 3270, 3096.735, 3029
96, 3223, 3069.61, 3009
97, 3365, 3069.065, 3009
98, 3235, 3052.22, 2973
99, 3277, 3060.195, 2969
100, 3276, 3025.325, 2966
101, 3194, 3016.69, 2959
102, 3202, 3009.745, 2950
