32, 1412, 0.0002966
32, 1526, 0.0002977
32, 1381, 0.000301
32, 1303, 0.0002995
32, 1548, 0.0003
46, 2000, 0.0004745
46, 2009, 0.0004119
46, 1999, 0.0004032
46, 1918, 0.0004103
46, 1994, 0.0004236
46, 1878, 0.0004089
46, 1927, 0.0004385
46, 1974, 0.0004026
46, 1889, 0.0004171
46, 1974, 0.0004106
46, 1950, 0.0004073
46, 1787, 0.000484
46, 1926, 0.0004022
46, 1959, 0.0003987
46, 1964, 0.0004011
46, 1991, 0.0004306
46, 1888, 0.0004176
46, 1868, 0.000401
46, 1776, 0.0004094
46, 1984, 0.0004007
46, 1984, 0.0004023
46, 1952, 0.0004851
46, 1866, 0.000556
46, 1926, 0.0004107
46, 1949, 0.0003857
46, 1902, 0.0004042
46, 2043, 0.0003968
46, 1907, 0.0003997
46, 1977, 0.0005165
46, 1790, 0.0004316
46, 1828, 0.0004084
46, 1936, 0.0004942
46, 1943, 0.0004158
46, 1894, 0.0007474
46, 1889, 0.0004077
46, 2025, 0.0003998
46, 2004, 0.0004065
46, 2015, 0.000402
46, 1892, 0.000403
46, 1976, 0.0004046
46, 1948, 0.0004038
46, 1979, 0.000424
46, 1990, 0.0004036
46, 1952, 0.0004063
46, 1943, 0.0004089
46, 1881, 0.000404
46, 1947, 0.0004037
46, 1741, 0.0004255
46, 1871, 0.0004239
46, 1967, 0.0004141
46, 1937, 0.0004028
46, 1990, 0.0004056
46, 1967, 0.0004032
46, 1861, 0.0004067
46, 1854, 0.0004056
46, 2057, 0.0004013
46, 2006, 0.0004671
46, 1914, 0.000413
46, 1908, 0.0011011
46, 1884, 0.0004145
46, 2015, 0.0003853
46, 1995, 0.0003952
46, 1792, 0.0004402
46, 1905, 0.0004001
46, 1933, 0.0003998
46, 1910, 0.0003993
46, 1937, 0.0004451
46, 1923, 0.0004878
46, 2013, 0.0004381
46, 1874, 0.0004143
46, 1907, 0.0004073
46, 1926, 0.000401
46, 1968, 0.0005281
46, 1953, 0.0004994
46, 1881, 0.000453
46, 1968, 0.0006203
46, 1993, 0.0006042
46, 1978, 0.0005252
46, 1957, 0.0004952
46, 1802, 0.0004026
46, 2005, 0.0004018
46, 1957, 0.0004089
46, 1935, 0.0003992
46, 1836, 0.0004027
46, 1961, 0.0004012
46, 1953, 0.0004033
46, 1894, 0.0004007
46, 1989, 0.0004036
46, 1951, 0.0004019
46, 1838, 0.0004036
46, 1959, 0.0004323
46, 1935, 0.0004596
46, 1954, 0.0004019
46, 2010, 0.0003997
46, 1770, 0.0004292
46, 2032, 0.0004013
46, 1773, 0.0003972
46, 1912, 0.000398
46, 1910, 0.0003937
46, 1896, 0.0003941
61, 2370, 0.0006173
61, 2502, 0.0005353
61, 2423, 0.0005001
61, 2419, 0.0005184
61, 2420, 0.0004995
61, 2511, 0.0005151
61, 2452, 0.0005052
61, 2369, 0.0005464
61, 2405, 0.0005167
61, 2486, 0.0004952
61, 2457, 0.0004988
61, 2394, 0.0004958
61, 2445, 0.0005053
61, 2472, 0.0005061
61, 2423, 0.0005165
61, 2347, 0.0005067
61, 2426, 0.0005061
61, 2473, 0.0005182
61, 2359, 0.000507
61, 2367, 0.0005054
61, 2473, 0.0005057
61, 2468, 0.0006027
61, 2494, 0.0006235
61, 2451, 0.00069
61, 2473, 0.0006466
61, 2364, 0.0007334
61, 2484, 0.0006822
61, 2470, 0.0005827
61, 2357, 0.0006622
61, 2417, 0.0005736
61, 2448, 0.0005108
61, 2418, 0.0006012
61, 2412, 0.0006208
61, 2456, 0.0006704
61, 2385, 0.0006649
61, 2456, 0.000581
61, 2406, 0.0006267
61, 2415, 0.0007761
61, 2386, 0.0007876
61, 2392, 0.0006385
61, 2440, 0.0005934
61, 2410, 0.0005961
61, 2366, 0.0007969
61, 2376, 0.0006131
61, 2345, 0.0005868
61, 2175, 0.00069
61, 2355, 0.0006518
61, 2339, 0.0006161
61, 2458, 0.0005862
61, 2372, 0.0006006
61, 2454, 0.00057
61, 2371, 0.0005781
61, 2461, 0.0006071
61, 2495, 0.0006352
61, 2333, 0.0006049
61, 2544, 0.0005814
61, 2486, 0.0006123
61, 2505, 0.0005695
61, 2440, 0.0005651
61, 2363, 0.000739
61, 2248, 0.0008325
61, 2345, 0.0007382
61, 2374, 0.0006787
61, 2382, 0.0027914
61, 2512, 0.000623
61, 2425, 0.00064
61, 2288, 0.000575
61, 2493, 0.0006135
61, 2427, 0.0006014
61, 2428, 0.000562
61, 2463, 0.0005838
61, 2339, 0.0005782
61, 2423, 0.000666
61, 2383, 0.000562
61, 2356, 0.0005572
61, 2412, 0.0005579
61, 2479, 0.0005585
61, 2484, 0.0005758
61, 2516, 0.0005627
61, 2479, 0.0005496
61, 2456, 0.0005669
61, 2467, 0.0005636
61, 2470, 0.0005653
61, 2462, 0.000646
61, 2406, 0.000729
61, 2391, 0.0007423
61, 2401, 0.0007331
61, 2516, 0.00063
61, 2380, 0.0006407
61, 2501, 0.0007517
61, 2444, 0.0007457
61, 2444, 0.0006299
61, 2351, 0.0006087
61, 2460, 0.0006395
61, 2290, 0.0006523
61, 2391, 0.0005769
61, 2400, 0.0005294
61, 2469, 0.0005659
61, 2407, 0.000525
61, 2447, 0.0006494
200, 6204, 0.0142921
200, 6252, 0.0026707
200, 6171, 0.0030732
200, 6086, 0.0040511
200, 5945, 0.0038807
200, 6072, 0.0050445
200, 5981, 0.0026028
200, 5914, 0.0026385
200, 6089, 0.0026689
200, 5790, 0.0025718
200, 6020, 0.0027405
200, 5890, 0.0027466
200, 6054, 0.0034479
200, 6010, 0.0026163
200, 6092, 0.0031011
200, 5999, 0.0029891
200, 6172, 0.0028515
200, 6046, 0.0026781
200, 6070, 0.0026301
200, 5985, 0.0029539
200, 5971, 0.0025179
200, 6023, 0.002557
200, 6103, 0.0025948
200, 6132, 0.002677
200, 6102, 0.0029088
200, 6046, 0.0026724
200, 6137, 0.0026238
200, 6087, 0.0027443
200, 6158, 0.0025915
200, 5973, 0.0026016
200, 5901, 0.0027329
200, 5993, 0.0025317
200, 5991, 0.0025339
200, 6066, 0.0024462
200, 5936, 0.0022809
200, 5864, 0.0020662
200, 6124, 0.0024437
200, 6053, 0.0030244
200, 6117, 0.0032033
200, 5870, 0.003334
200, 6155, 0.0027701
200, 6126, 0.0025309
200, 6148, 0.0027496
200, 6027, 0.0028512
200, 6125, 0.0035591
200, 6057, 0.0025532
200, 5950, 0.0026907
200, 6092, 0.0025912
200, 6052, 0.0025441
200, 5985, 0.0025942
200, 6109, 0.0026844
200, 6070, 0.0025563
200, 6128, 0.0025811
200, 6099, 0.0024812
200, 6072, 0.002741
200, 6101, 0.0024254
200, 6040, 0.0032473
200, 6097, 0.0030306
200, 6088, 0.0029254
200, 6136, 0.0025994
200, 5967, 0.0026311
200, 5735, 0.0028563
200, 6137, 0.0026584
200, 6106, 0.0027418
200, 6069, 0.0026455
200, 6069, 0.0025979
200, 5953, 0.0026213
200, 6137, 0.002575
200, 6123, 0.0028144
200, 5967, 0.0025414
200, 6179, 0.002497
200, 6089, 0.0025344
200, 5995, 0.0026646
200, 6064, 0.0028227
200, 6124, 0.0021222
200, 6156, 0.0020619
200, 6162, 0.0020471
200, 6131, 0.0020109
200, 6038, 0.002099
200, 5951, 0.0021766
200, 6142, 0.002694
200, 6024, 0.0018749
200, 5950, 0.0018507
200, 6150, 0.0019624
200, 6137, 0.0030808
200, 6034, 0.0031395
200, 6044, 0.0029599
200, 6067, 0.0026705
200, 6155, 0.0035826
200, 6174, 0.0032431
200, 5951, 0.0030586
200, 6075, 0.0034903
200, 6095, 0.0033832
200, 6149, 0.0025971
200, 6139, 0.0033552
200, 5940, 0.0025199
200, 6131, 0.0025663
200, 6167, 0.0027036
200, 6037, 0.002603
200, 5934, 0.0026073
